target_word,range,quarter,mean_projection,std_projection,median_projection,min_projection,max_projection,count,accuracy,total_sentences,correct_predictions
남성,range3,2025Q1,-0.02092641825380068,0.02693150492498339,-0.021745901554822922,-0.17077097296714783,0.0770830363035202,1734,0.6785512167515563,1767,1199
내진,range3,2025Q1,-0.04345797143774139,0.010993144341967529,-0.0433584600687027,-0.09822206199169159,0.038148388266563416,291,0.82,300,246
통계청,range3,2025Q1,0.03454163711105867,0.03238790230448517,0.03476811572909355,-0.05002184957265854,0.10926032066345215,357,0.9478021978021978,364,345
복지,range3,2025Q1,0.012551314179925986,0.032135198878274644,0.009441072586923838,-0.09762825071811676,0.087709441781044,756,0.395048439181916,929,367
가사,range3,2025Q1,-0.01629723301455856,0.02392993204488969,-0.01495520630851388,-0.12431327253580093,0.05699879303574562,390,0.5837209302325581,430,251
아동,range3,2025Q1,-0.009699825825968338,0.024560654209470664,-0.008946511428803205,-0.07763805985450745,0.0836586281657219,702,0.517464424320828,773,400
출산률,range3,2025Q1,-0.004581541275297096,0.031798894582109605,-0.007000557612627745,-0.1551664024591446,0.07903406769037247,314,0.653968253968254,315,206
태동검사,range3,2025Q1,-0.042371228495810896,0.009864526661604688,-0.043074559420347214,-0.10328429192304611,0.010944105684757233,282,0.9122807017543859,285,260
산부인과,range3,2025Q1,-0.0370093599084114,0.020976493395462658,-0.04346702620387077,-0.1270652860403061,0.05515771731734276,853,0.7448275862068966,870,648
돌봄,range3,2025Q1,-0.007008700701550929,0.02165153526808231,-0.005861412733793259,-0.08844046294689178,0.05464451387524605,326,0.7018072289156626,332,233
유도분만,range3,2025Q1,-0.04440254240174486,0.010291369216084152,-0.04331836476922035,-0.10441626608371735,0.004315569996833801,297,0.8821548821548821,297,262
독박육아,range3,2025Q1,-0.02506038706140736,0.023194716419152862,-0.026146769523620605,-0.11933188140392303,0.04385916888713837,260,0.051470588235294115,272,14
주택,range3,2025Q1,-3.8883466536988065e-05,0.023203270201781322,-0.0007723114686086774,-0.08230850100517273,0.07484851777553558,502,0.7677902621722846,534,410
저출생,range3,2025Q1,0.021472194066361878,0.028343382058304414,0.025766149163246155,-0.10321910679340363,0.07518280297517776,267,0.7851851851851852,270,212
합계출산율,range3,2025Q1,-0.009954743749234652,0.018618696337353757,-0.012228022329509258,-0.0728197693824768,0.07057059556245804,344,0.9622093023255814,344,331
가구,range3,2025Q1,-0.008214861929373483,0.027856093643143925,-0.010968589223921299,-0.11745734512805939,0.06013306602835655,604,0.6416539050535988,653,419
주거,range3,2025Q1,-0.0002786746179114652,0.033948205767508254,0.006204048870131373,-0.1354057490825653,0.06647014617919922,516,0.6678507992895204,563,376
출생신고,range3,2025Q1,-0.02818702079528509,0.015259498291555033,-0.03190653771162033,-0.06960122287273407,0.04295890033245087,318,0.8238993710691824,318,262
맞벌이,range3,2025Q1,-0.013578301082852464,0.026609662017169636,-0.016340887174010277,-0.11878585815429688,0.07617128640413284,302,0.6568627450980392,306,201
혼인신고,range3,2025Q1,-0.020270757488778806,0.017199522657407637,-0.02423097286373377,-0.054389920085668564,0.03561466559767723,292,0.8835616438356164,292,258
집안일,range3,2025Q1,-0.027414039064328686,0.019645925006143483,-0.029085585847496986,-0.1394389569759369,0.03788524866104126,301,0.4918032786885246,305,150
쌍둥이,range3,2025Q1,-0.03680959495685605,0.02071873464271999,-0.03841061890125275,-0.11487734317779541,0.037519149482250214,401,0.5158924205378973,409,211
촉진제,range3,2025Q1,-0.038170598481816274,0.014080599854349908,-0.04050600342452526,-0.13819348812103271,0.01490531861782074,162,0.9202453987730062,163,150
이혼,range3,2025Q1,-0.015133180315147193,0.02177323086655388,-0.015527665615081787,-0.11546021699905396,0.05943528935313225,355,0.6980609418282548,361,252
모유,range3,2025Q1,-0.03892232665621715,0.01717568122494068,-0.03958907350897789,-0.13469596207141876,0.07484851777553558,798,0.8522167487684729,812,692
어린이집,range3,2025Q1,-0.03432610158716547,0.019712966966592742,-0.03842521458864212,-0.11686508357524872,0.03762846440076828,486,0.7154471544715447,492,352
모유수유,range3,2025Q1,-0.036313833328760016,0.017207987435652064,-0.038922470062971115,-0.1262141317129135,0.03520761802792549,482,0.7679671457905544,487,374
의사,range3,2025Q1,-0.026423765636216,0.025152426471223233,-0.02993546798825264,-0.1370900273323059,0.0803811252117157,899,0.6138613861386139,1010,620
산후조리,range3,2025Q1,-0.03552769350648012,0.016407289577182828,-0.0380513034760952,-0.13948911428451538,0.03427475690841675,696,0.5631205673758866,705,397
유치원,range3,2025Q1,-0.03069940097630024,0.020675815311053097,-0.033759355545043945,-0.0921754240989685,0.03788524866104126,220,0.6160714285714286,224,138
태아,range3,2025Q1,-0.03584522337025934,0.021761207277726805,-0.041829805821180344,-0.1009259968996048,0.05332474783062935,838,0.5840092699884125,863,504
전문의,range3,2025Q1,-0.03331512806160166,0.018320886175728322,-0.036677055060863495,-0.08336620777845383,0.05406372249126434,187,0.8163265306122449,196,160
젖,range3,2025Q1,-0.045683819567079835,0.015876592302023904,-0.043739039450883865,-0.13719332218170166,0.07484851777553558,991,0.3843098311817279,1007,387
산후조리원,range3,2025Q1,-0.039109101682210094,0.016136633746560256,-0.04307682067155838,-0.08886301517486572,0.04953019320964813,485,0.7950819672131147,488,388
의학,range3,2025Q1,-0.012657526273766689,0.029585424470583623,-0.01180706825107336,-0.1397538185119629,0.05774882435798645,203,0.5063829787234042,235,119
아이들,range3,2025Q1,-0.04554314741520368,0.016612121979568337,-0.04642671346664429,-0.16023217141628265,0.05960170924663544,1306,0.8594224924012158,1316,1131
태교,range3,2025Q1,-0.030971664090898368,0.023101571543917957,-0.03238274157047272,-0.1274464726448059,0.03938080742955208,528,0.5764925373134329,536,309
진료,range3,2025Q1,-0.035801734208532415,0.018000244104282095,-0.039242587983608246,-0.1046055257320404,0.037459783256053925,677,0.6401734104046243,692,443
소아과,range3,2025Q1,-0.03294060372819121,0.018249254160477676,-0.0355822779238224,-0.08867836743593216,0.039326153695583344,195,0.5477386934673367,199,109
출산,range3,2025Q2,-0.011221497047568713,0.02914865508918725,-0.013784533366560936,-0.19794732332229614,0.08164508640766144,11974,0.7644304512795673,12387,9469
육아,range3,2025Q2,-0.022220312393615858,0.032213666109555734,-0.019638095051050186,-0.19794732332229614,0.071534164249897,8377,0.7427719137218908,8716,6474
아이,range3,2025Q2,-0.032618533486306944,0.02431457064568424,-0.028346829116344452,-0.17515338957309723,0.06714560091495514,5970,0.5681855299689694,6123,3479
아기,range3,2025Q2,-0.04039078088096242,0.028627180022646286,-0.03680504113435745,-0.16637006402015686,0.06861429661512375,5358,0.7431259044862518,5528,4108
임신,range3,2025Q2,-0.020351052566212172,0.0253579725590494,-0.01926935650408268,-0.17062127590179443,0.071534164249897,5245,0.7795688847235239,5335,4159
엄마,range3,2025Q2,-0.03620552064009612,0.026698067944641468,-0.03239112161099911,-0.1663442850112915,0.06998889148235321,3756,0.6540358162470802,3853,2520
결혼,range3,2025Q2,-0.01564584823203506,0.02344625661112737,-0.014783713966608047,-0.1593102514743805,0.071534164249897,3587,0.7708390646492435,3635,2802
애,range3,2025Q2,-0.04977511497557555,0.03651659222620729,-0.04849168844521046,-0.19794732332229614,0.06998889148235321,4750,0.3508336289464349,5638,1978
남편,range3,2025Q2,-0.032416721272386345,0.030630950208942354,-0.02488643303513527,-0.18121856451034546,0.06998889148235321,2569,0.5464627151051625,2615,1429
신생아,range3,2025Q2,-0.03826276204774376,0.030117182045616895,-0.03860776871442795,-0.1663442850112915,0.06221023574471474,2415,0.6799188640973631,2465,1676
병원,range3,2025Q2,-0.017561534942915243,0.01998089919141851,-0.016014457680284977,-0.1478344053030014,0.06998889148235321,2292,0.6700379266750948,2373,1590
저출산,range3,2025Q2,0.004803833779495429,0.02514180563352389,0.007461783476173878,-0.16153043508529663,0.08067074418067932,2125,0.8843317972350231,2170,1919
아빠,range3,2025Q2,-0.04476143452450022,0.03311647393718037,-0.03974635526537895,-0.19794732332229614,0.06714560091495514,2011,0.5239923224568138,2084,1092
지원,range3,2025Q2,-0.003741413071138643,0.028183294557169954,-0.0036081019788980484,-0.1638992726802826,0.07695046812295914,2662,0.7324729682595047,2867,2100
산모,range3,2025Q2,-0.0228162473035237,0.024860417325265234,-0.020133265294134617,-0.13606923818588257,0.07923091948032379,1940,0.5083123425692695,1985,1009
정책,range3,2025Q2,0.000886040158499975,0.0207450954900093,-0.001679600216448307,-0.15793851017951965,0.07266899943351746,2027,0.8040759610930986,2159,1736
개월,range3,2025Q2,-0.04245217544507874,0.023999728033241588,-0.04402148351073265,-0.12710461020469666,0.09931085258722305,869,0.29754918881601655,2897,862
분만,range3,2025Q2,-0.02349709479802292,0.021059853719492445,-0.02183755673468113,-0.16035893559455872,0.06998889148235321,1338,0.6149497487437185,1592,979
아가,range3,2025Q2,-0.04985052120598169,0.03130088494351787,-0.04994634725153446,-0.19794732332229614,0.06221023574471474,1562,0.05194805194805195,2618,136
자녀,range3,2025Q2,-0.022720366199607035,0.02202995467842214,-0.021020011976361275,-0.17476193606853485,0.06861429661512375,1535,0.6067205973864344,1607,975
임산부,range3,2025Q2,-0.022481652626006956,0.025720074031427106,-0.019946830347180367,-0.1789918839931488,0.06998889148235321,1420,0.5381968341362698,1453,782
돌,range3,2025Q2,-0.0558703366359578,0.03415136694237928,-0.05703185312449932,-0.19794732332229614,0.08483760058879852,3638,0.17501833292593497,4091,716
둘째,range3,2025Q2,-0.03473908733644615,0.026311922119809424,-0.02929830178618431,-0.16153043508529663,0.071534164249897,1368,0.5897620764239365,1387,818
부모,range3,2025Q2,-0.026119084103214268,0.03051218784789712,-0.022130374796688557,-0.15296652913093567,0.06998889148235321,2260,0.6111345423871785,2371,1449
인구,range3,2025Q2,0.01132211836922778,0.023115452649356303,0.013141211587935686,-0.10674017667770386,0.07161518931388855,1262,0.8773946360153256,1305,1145
조리원,range3,2025Q2,-0.02609577862821361,0.020527634386556092,-0.02155059389770031,-0.15878257155418396,0.06998889148235321,1271,0.650381679389313,1310,852
부부,range3,2025Q2,-0.018012357889505663,0.028445530686657096,-0.017600076273083687,-0.18974624574184418,0.08432549983263016,1957,0.578383641674781,2054,1188
가족,range3,2025Q2,-0.01569249867165449,0.03031621081542675,-0.014546992257237434,-0.1673089563846588,0.071534164249897,2154,0.42964935641367064,2253,968
수유,range3,2025Q2,-0.031157661175280058,0.01706299857892511,-0.03018495161086321,-0.1542396992444992,0.06221023574471474,1188,0.7013832384052074,1229,862
첫째,range3,2025Q2,-0.043410046635365934,0.02415959182050195,-0.04166122525930405,-0.12209285795688629,0.03765054792165756,1028,0.735632183908046,1044,768
정부,range3,2025Q2,-0.006288406588898651,0.022551220600755484,-0.011221740394830704,-0.1489064246416092,0.07196338474750519,1382,0.7632817753866846,1487,1135
애기,range3,2025Q2,-0.05896401836329147,0.030515473845435764,-0.058780891820788383,-0.18004608154296875,0.04749073460698128,1444,0.4013377926421405,1495,600
기저귀,range3,2025Q2,-0.03984185853893017,0.020031340964042937,-0.03704998269677162,-0.16794763505458832,0.022770091891288757,1001,0.842911877394636,1044,880
출산율,range3,2025Q2,0.0009472439365061537,0.019146384480281546,-0.0019237715750932693,-0.10855676233768463,0.06714560091495514,1006,0.6396841066140178,1013,648
교육,range3,2025Q2,-0.006642668240285113,0.023487698730127297,-0.009178693406283855,-0.100748211145401,0.07896868884563446,1235,0.5533184190902312,1341,742
분유,range3,2025Q2,-0.043442346079160546,0.02161234585961071,-0.04240432009100914,-0.13985049724578857,0.020725319162011147,895,0.764642082429501,922,705
가정,range3,2025Q2,-0.010385807269705,0.023898041565580695,-0.012436250690370798,-0.13486994802951813,0.0760185718536377,1380,0.5462126476719944,1439,786
검사,range3,2025Q2,-0.018342180696626503,0.01696059795616408,-0.018674924969673157,-0.15793851017951965,0.07505305856466293,1125,0.7103505843071787,1198,851
딸,range3,2025Q2,-0.04514706144041117,0.030508598576287755,-0.04100924730300903,-0.1663443148136139,0.055927835404872894,1501,0.3872422680412371,1552,601
여성,range3,2025Q2,-0.0027777596121616515,0.024806750828197315,-0.003960110247135162,-0.12592971324920654,0.09067936986684799,2839,0.7216884008236102,2914,2103
산후,range3,2025Q2,-0.024240357186738344,0.028155252188670373,-0.020691003650426865,-0.19794732332229614,0.071534164249897,1601,0.4421464505310229,1789,791
휴직,range3,2025Q2,-0.010531592161883001,0.0263853009627793,-0.012774371542036533,-0.12953932583332062,0.071534164249897,1129,0.6487424111014745,1153,748
육아휴직,range3,2025Q2,-0.013349952244122202,0.01979288118240617,-0.014480558689683676,-0.10875646024942398,0.071534164249897,624,0.43221690590111644,627,271
젖병,range3,2025Q2,-0.03872510598346797,0.015870587162909712,-0.038890084251761436,-0.1281377375125885,0.06861425936222076,652,0.7896341463414634,656,518
태동,range3,2025Q2,-0.027023187512531875,0.017729625108661783,-0.024747268296778202,-0.12203879654407501,0.02571413852274418,640,0.4906832298136646,644,316
출생,range3,2025Q2,-0.00047000313874155745,0.02520940124571335,-0.002264503389596939,-0.11804326623678207,0.06998889148235321,1483,0.6739562624254473,1509,1017
아들,range3,2025Q2,-0.04468128088769099,0.0330201561450887,-0.041196200996637344,-0.1663442850112915,0.06998889148235321,1237,0.2564935064935065,1540,395
혼인,range3,2025Q2,-0.0110592220732522,0.020610098964862503,-0.010484963655471802,-0.16195380687713623,0.06998889148235321,953,0.7979899497487437,995,794
초음파,range3,2025Q2,-0.03082934294630272,0.021913307131333607,-0.026506399735808372,-0.13359928131103516,0.03574982285499573,624,0.6455696202531646,632,408
부모님,range3,2025Q2,-0.03250808595358555,0.029279537463422177,-0.02632417157292366,-0.20986810326576233,0.06221023574471474,725,0.43733333333333335,750,328
입원,range3,2025Q2,-0.026673528087875428,0.01863175869052649,-0.023577522486448288,-0.13506567478179932,0.030835961923003197,723,0.6165311653116531,738,455
진통,range3,2025Q2,-0.026802364263470435,0.019427604088805752,-0.0227257227525115,-0.14354056119918823,0.03718852996826172,638,0.6586466165413534,665,438
태명,range3,2025Q2,-0.04640556675135324,0.031302009658592755,-0.03870057128369808,-0.20986813306808472,0.04035288840532303,506,0.3612167300380228,526,190
자연분만,range3,2025Q2,-0.024286828214624044,0.01782154118799211,-0.019719786942005157,-0.15744450688362122,0.03154335916042328,539,0.6910420475319927,547,378
제왕절개,range3,2025Q2,-0.024019929487258194,0.01705874842061264,-0.021929406560957432,-0.14128431677818298,0.03753514960408211,650,0.5847328244274809,655,383
통증,range3,2025Q2,-0.02372740252613889,0.01495788431183499,-0.02171009313315153,-0.09668375551700592,0.03433873504400253,564,0.7390572390572391,594,439
수술,range3,2025Q2,-0.024582952998952592,0.020707240142896887,-0.02135470137000084,-0.14291344583034515,0.071534164249897,737,0.6474442988204456,763,494
생후,range3,2025Q2,-0.03279376792525695,0.020412716709550652,-0.031269967555999756,-0.11656571924686432,0.05626305937767029,471,0.9244897959183673,490,453
신혼부부,range3,2025Q2,-0.0028205085051119763,0.021503894156404402,-0.0026346014346927404,-0.1271960288286209,0.06593617796897888,546,0.6521739130434783,552,360
물티슈,range3,2025Q2,-0.0340617185596897,0.015401214491234667,-0.03290043771266937,-0.11100754886865616,0.06861425936222076,451,0.8034934497816594,458,368
이유식,range3,2025Q2,-0.039706942852842445,0.017141627852211717,-0.03912436589598656,-0.10431291162967682,0.005490030162036419,393,0.6171284634760705,397,245
비혼,range3,2025Q2,-0.002846447904473813,0.028619350620883117,-0.0011429316364228725,-0.10326554626226425,0.06861429661512375,464,0.03556485355648536,478,17
아내,range3,2025Q2,-0.02534259469709943,0.025587855860312172,-0.021957996301352978,-0.12939736247062683,0.04066009074449539,686,0.2562358276643991,882,226
통계,range3,2025Q2,0.01657155335145206,0.023624985122870236,0.016175501979887486,-0.07137467712163925,0.08921085298061371,552,0.5684210526315789,570,324
제도,range3,2025Q2,0.0002614189918688865,0.03165708979233271,-0.0006131553091108799,-0.19794732332229614,0.07998184859752655,1333,0.3974700399467377,1502,597
